Date(DD-MM-YYYY),Serial Number of system during year,Basin of origin,Name,Time (UTC),Latitude (lat.),Longitude (lon.),"CI No [or ""T. No""]","Estimated Central Pressure (hPa) [or ""E.C.P""]",Maximum Sustained Surface Wind (kt) ,"Pressure Drop (hPa)[or ""delta P""]",Grade (text),Outermost closed isobar (hPa),Diameter/Size of outermost closed isobar,Unnamed: 14,Unnamed: 15,Unnamed: 16,Diameter-Size of outermost closed isobar,"Pressure Drop(hPa)[or""delta P""]",Diameter/Size of outermost closed isobar(in degree)
2019-12-06,201910,AS,PAWAN,1800,7.5,51.3,2.5,999.0,35.0,7.0,CS,,,9.PAWAN,,,,,
2019-12-06,201910,AS,PAWAN,2100,7.5,50.9,2.5,999.0,35.0,7.0,CS,,,9.PAWAN,,,,,
2019-12-07,201910,AS,PAWAN,0000,7.4,49.8,2.5,999.0,35.0,7.0,CS,,,9.PAWAN,,,,,
2019-12-07,201910,AS,PAWAN,0300,7.4,49.5,2,1000.0,30.0,6.0,DD,,,9.PAWAN,,,,,
2019-12-07,201910,AS,PAWAN,0600,7.4,48.9,2,1001.0,30.0,5.0,DD,,,9.PAWAN,,,,,
2019-12-07,201910,AS,PAWAN,0900,7.3,48.3,1.5,1003.0,25.0,3.0,D,,,9.PAWAN,,,,,
2019-12-03,201911,AS,,1800,12.7,71.0,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-04,201911,AS,,0000,14,70.0,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-04,201911,AS,,0300,14.7,69.5,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-04,201911,AS,,0600,14.9,69.1,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-04,201911,AS,,1200,14.9,68.4,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-04,201911,AS,,1800,15,68.0,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-05,201911,AS,,0000,15.1,67.9,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-05,201911,AS,,0300,15.2,67.5,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-05,201911,AS,,0600,15.4,67.2,1.5,1004.0,20.0,2.0,D,,,,,,,,
2019-12-08,201912,AS,,0900,9.4,62.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-08,201912,AS,,1200,9.6,61.6,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-08,201912,AS,,1800,10,61.0,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-09,201912,AS,,0000,10.4,60.4,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-09,201912,AS,,0300,10.5,60.0,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-09,201912,AS,,0600,10.6,59.4,2,1000.0,30.0,6.0,DD,,,,,,,,
2019-12-09,201912,AS,,1200,10.6,58.5,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-09,201912,AS,,1800,10.6,57.0,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-10,201912,AS,,0000,10.6,55.7,1.5,1002.0,25.0,4.0,D,,,,,,,,
2019-12-10,201912,AS,,0300,10.6,55.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-05-14,202102,AS,Tauktae,0300,10.5,72.3,1.5,997.0,25.0,3.0,D,,,,,,,,
2021-05-14,202102,AS,Tauktae,0600,11,72.5,1.5,996.0,25.0,4.0,D,,,,,,,,
2021-05-14,202102,AS,Tauktae,0900,11.5,72.5,2,995.0,30.0,5.0,D,,,,,,,,
2021-05-14,202102,AS,Tauktae,1200,11.6,72.6,2,995.0,30.0,6.0,DD,,,,,,,,
2021-05-14,202102,AS,Tauktae,1800,12.2,72.6,2.5,993.0,35.0,7.0,CS,,,,,,,,
2021-05-14,202102,AS,Tauktae,2100,12.2,72.6,2.5,992.0,40.0,8.0,CS,,,,,,,,
2021-05-15,202102,AS,Tauktae,0000,12.7,72.5,2.5,992.0,40.0,8.0,CS,,,,,,,,
2021-05-15,202102,AS,Tauktae,0300,12.8,72.5,2.5,992.0,40.0,8.0,CS,,,,,,,,
2021-05-15,202102,AS,Tauktae,0600,13.2,72.6,3,990.0,45.0,10.0,CS,,,,,,,,
2021-05-15,202102,AS,Tauktae,0900,13.5,72.7,3,990.0,45.0,10.0,CS,,,,,,,,
2021-05-15,202102,AS,Tauktae,1200,13.8,72.7,3.5,985.0,55.0,15.0,SCS,,,,,,,,
2021-05-15,202102,AS,Tauktae,1500,14.2,72.7,3.5,984.0,55.0,16.0,SCS,,,,,,,,
2021-05-15,202102,AS,Tauktae,1800,14.5,72.6,3.5,982.0,60.0,18.0,SCS,,,,,,,,
2021-05-15,202102,AS,Tauktae,2100,14.7,72.7,3.5,982.0,60.0,18.0,SCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,0000,15,72.7,4,979.0,65.0,21.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,0300,15.3,72.7,4,976.0,70.0,24.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,0600,15.7,72.7,4,976.0,70.0,24.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,0900,16.2,72.6,4,976.0,70.0,24.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,1200,16.7,72.5,4.5,972.0,75.0,28.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,1500,17.2,72.3,4.5,968.0,80.0,32.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,1800,17.5,72.0,4.5,964.0,85.0,36.0,VSCS,,,,,,,,
2021-05-16,202102,AS,Tauktae,2100,18,71.7,5,960.0,90.0,40.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,0000,18.5,71.5,5.5,950.0,100.0,50.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,0300,18.8,71.5,5.5,950.0,100.0,50.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,0600,19.2,71.4,5.5,950.0,100.0,50.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,0900,19.6,71.4,5.5,950.0,100.0,50.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,1200,20.1,71.3,5,955.0,95.0,45.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,1500,20.5,71.2,5,960.0,90.0,40.0,ESCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,1800,20.9,71.1,-,964.0,85.0,36.0,VSCS,,,,,,,,
2021-05-17,202102,AS,Tauktae,2100,21.3,71.2,-,972.0,75.0,28.0,VSCS,,,,,,,,
2021-05-18,202102,AS,Tauktae,0000,21.5,71.2,-,978.0,65.0,22.0,VSCS,,,,,,,,
2021-05-18,202102,AS,Tauktae,0300,21.6,71.3,-,984.0,55.0,16.0,SCS,,,,,,,,
2021-05-18,202102,AS,Tauktae,0600,22,71.5,-,990.0,45.0,10.0,CS,,,,,,,,
2021-05-18,202102,AS,Tauktae,0900,22.5,71.8,-,992.0,40.0,8.0,CS,,,,,,,,
2021-05-18,202102,AS,Tauktae,1200,23.1,72.3,-,993.0,35.0,7.0,CS,,,,,,,,
2021-05-18,202102,AS,Tauktae,1500,23.6,72.6,-,994.0,30.0,6.0,DD,,,,,,,,
2021-05-18,202102,AS,Tauktae,1800,24.1,73.0,-,995.0,30.0,5.0,DD,,,,,,,,
2021-05-19,202102,AS,Tauktae,0000,24.5,73.3,-,996.0,25.0,4.0,D,,,,,,,,
2021-05-19,202102,AS,Tauktae,0300,24.9,73.7,-,997.0,20.0,3.0,D,,,,,,,,
2021-05-19,202102,AS,Tauktae,0600,25.8,74.8,-,997.0,20.0,3.0,D,,,,,,,,
2021-09-30,202106,AS,SHAHEEN,0,22.7,69.5,1.5,998.0,25.0,4.0,D,,,,,,,,
2021-09-30,202106,AS,SHAHEEN,300,22.7,68.6,1.5,998.0,25.0,4.0,D,,,,,,,,
2021-09-30,202106,AS,SHAHEEN,600,22.8,68.2,1.5,998.0,25.0,4.0,D,,,,,,,,
2021-09-30,202106,AS,SHAHEEN,1200,23.1,67.4,1.5,998.0,25.0,4.0,D,,,,,,,,
2021-09-30,202106,AS,SHAHEEN,1800,23.1,66.8,2,996.0,30.0,6.0,DD,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,0,23.2,65.5,2.5,995.0,35.0,7.0,CS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,300,23.2,64.9,2.5,994.0,40.0,8.0,CS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,600,23.2,64.5,3,992.0,45.0,10.0,CS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,900,23.3,64.1,3,991.0,45.0,11.0,CS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,1200,23.4,63.7,3.5,987.0,55.0,15.0,SCS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,1500,23.6,63.4,3.5,986.0,55.0,16.0,SCS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,1800,23.6,63.2,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-01,202106,AS,SHAHEEN,2100,23.8,62.8,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,0,23.8,62.4,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,300,23.9,62.1,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,600,24.1,61.8,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,900,24.3,61.3,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,1200,24.5,60.7,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,1500,24.5,60.4,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,1800,24.4,60.0,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-02,202106,AS,SHAHEEN,2100,24.4,59.7,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,0,24.3,59.5,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,300,24.2,59.0,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,600,24.1,58.6,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,900,24.1,58.3,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,1200,24,58.0,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,1500,24,57.7,3.5,984.0,60.0,18.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,1800,23.9,57.3,3.5,986.0,55.0,16.0,SCS,,,,,,,,
2021-10-03,202106,AS,SHAHEEN,2100,23.8,57.2,-,988.0,55.0,14.0,SCS,,,,,,,,
2021-10-04,202106,AS,SHAHEEN,0,23.7,56.8,-,994.0,40.0,8.0,CS,,,,,,,,
2021-10-04,202106,AS,SHAHEEN,300,23.5,56.4,-,998.0,30.0,5.0,DD,,,,,,,,
2021-10-04,202106,AS,SHAHEEN,600,23.3,56.0,-,1000.0,20.0,3.0,D,,,,,,,,
2021-10-07,202107,AS,,300,14,67.5,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-07,202107,AS,,600,14.2,67.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-07,202107,AS,,1200,14.3,67.0,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-07,202107,AS,,1800,14.5,66.8,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-08,202107,AS,,0,14.6,66.6,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-08,202107,AS,,300,14.7,66.4,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-08,202107,AS,,600,14.7,66.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2021-10-08,202107,AS,,1200,14.6,65.9,1.5,1003.0,25.0,3.0,D,,,,,,,,
2021-10-08,202107,AS,,1800,14.5,65.8,1.5,1003.0,25.0,3.0,D,,,,,,,,
2022-07-16,202205,AS,,0300,21.6,69.0,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-16,202205,AS,,0600,21.9,68.9,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-16,202205,AS,,1200,22.1,68.8,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-16,202205,AS,,1800,22.6,68.7,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-17,202205,AS,,0000,22.8,68.5,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-17,202205,AS,,0300,23,68.2,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-17,202205,AS,,0600,23.2,67.8,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-17,202205,AS,,1200,23.4,67.4,1.5,992.0,25.0,4.0,D,,,,,,,,
2022-07-17,202205,AS,,1800,23.4,66.3,1.5,993.0,20.0,3.0,D,,,,,,,,
2022-08-12,202207,AS,,0300,22.5,66.5,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-12,202207,AS,,0600,22.4,66.0,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-12,202207,AS,,1200,22.3,65.2,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-12,202207,AS,,1800,22.2,64.5,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-13,202207,AS,,0000,22.1,63.8,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-13,202207,AS,,0300,22,63.6,1.5,990.0,25.0,4.0,D,,,,,,,,
2022-08-13,202207,AS,,0600,22,63.4,1.5,990.0,20.0,3.0,D,,,,,,,,
2022-12-14,202214,AS,,0900,13.5,69.6,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-14,202214,AS,,1200,13.7,69.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-14,202214,AS,,1800,13.8,68.7,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-15,202214,AS,,0000,13.9,68.2,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-15,202214,AS,,0300,13.9,67.8,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-15,202214,AS,,0000,13.9,67.5,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-15,202214,AS,,1200,14.1,66.8,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-15,202214,AS,,1800,14.1,65.8,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-16,202214,AS,,0000,14,65.2,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-16,202214,AS,,0300,13.9,64.7,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-16,202214,AS,,0600,13.8,64.4,2,1000.0,30.0,5.0,DD,,,,,,,,
2022-12-16,202214,AS,,1200,14,63.8,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-16,202214,AS,,1800,14.1,63.0,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-17,202214,AS,,0000,14.1,62.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-17,202214,AS,,0300,14,61.9,1.5,1002.0,25.0,4.0,D,,,,,,,,
2022-12-17,202214,AS,,0600,13.9,61.4,1.5,1002.0,25.0,4.0,D,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,0000,11.3,66.0,1.5,1000.0,25.0,3.0,D,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,0300,11.5,66.0,1.5,1000.0,25.0,3.0,D,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,0600,11.9,66.0,2,999.0,30.0,5.0,DD,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,1200,12.1,66.0,2.5,998.0,35.0,6.0,CS,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,1500,12.3,66.0,2.5,998.0,35.0,7.0,CS,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,1800,12.5,66.0,2.5,996.0,40.0,8.0,CS,,,,,,,,
2023-06-06,202303,AS,BIPARJOY,2100,12.5,66.0,3,996.0,45.0,10.0,CS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,0000,12.6,66.1,3.5,990.0,55.0,15.0,SCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,0300,12.7,66.2,3.5,988.0,60.0,18.0,SCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,0600,12.8,66.3,4,983.0,65.0,21.0,VSCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,0900,13.1,66.3,4,983.0,65.0,21.0,VSCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,1200,13.3,66.2,4,983.0,65.0,22.0,VSCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,1500,13.4,66.2,4,983.0,65.0,22.0,VSCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,1800,13.6,66.0,4,980.0,70.0,24.0,VSCS,,,,,,,,
2023-06-07,202303,AS,BIPARJOY,2100,13.7,66.0,4,980.0,70.0,26.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,0000,13.9,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,0300,14,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,0600,14.1,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,0900,14.3,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,1200,14.4,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,1500,14.5,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,1800,14.6,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-08,202303,AS,BIPARJOY,2100,14.6,66.0,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,0000,14.7,66.2,4.5,978.0,75.0,28.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,0300,14.8,66.4,4,980.0,70.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,0600,15,66.6,4,980.0,70.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,0900,15.3,66.9,4,980.0,70.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,1200,15.5,67.1,4,982.0,65.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,1500,15.7,67.3,4,982.0,65.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,1800,16,67.4,4,978.0,70.0,24.0,VSCS,,,,,,,,
2023-06-09,202303,AS,BIPARJOY,2100,16.3,67.4,4,976.0,70.0,24.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,0000,16.5,67.4,4.5,974.0,75.0,28.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,0300,16.7,67.4,4.5,972.0,75.0,28.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,0600,16.8,67.4,4.5,970.0,75.0,28.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,0900,16.9,67.4,4.5,966.0,80.0,32.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,1200,17.1,67.3,4.5,964.0,80.0,32.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,1500,17.3,67.3,4.5,964.0,80.0,32.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,1800,17.4,67.3,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-10,202303,AS,BIPARJOY,2100,17.6,67.3,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,0000,17.9,67.4,5,960.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,0300,18,67.6,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,0600,18.2,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,0900,18.4,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,1200,18.6,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,1500,18.7,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,1800,18.9,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-11,202303,AS,BIPARJOY,2100,19,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,0000,19.2,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,0300,19.4,67.7,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,0600,19.6,67.6,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,0900,19.7,67.5,5,958.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,1200,19.9,67.3,5,960.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,1500,20,67.2,5,960.0,90.0,40.0,ESCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,1800,20.1,67.2,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-12,202303,AS,BIPARJOY,2100,20.3,67.2,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,0000,20.6,67.0,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,0300,20.9,66.9,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,0600,21,66.7,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,0900,21.1,66.5,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,1200,21.3,66.5,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,1500,21.4,66.4,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,1800,21.7,66.3,4.5,962.0,85.0,36.0,VSCS,,,,,,,,
2023-06-13,202303,AS,BIPARJOY,2100,21.7,66.3,4.5,964.0,85.0,36.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,0000,21.8,66.3,4.5,966.0,80.0,32.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,0300,21.8,66.3,4.5,966.0,80.0,32.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,0600,21.8,66.3,4.5,966.0,80.0,32.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,0900,21.9,66.5,4.5,966.0,80.0,32.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,1200,22,66.7,4.5,970.0,75.0,28.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,1500,22.1,66.8,4,974.0,70.0,24.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,1800,22.2,66.9,4,974.0,70.0,24.0,VSCS,,,,,,,,
2023-06-14,202303,AS,BIPARJOY,2100,22.3,66.9,4,974.0,70.0,24.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,0000,22.4,67.0,4,974.0,70.0,24.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,0300,22.6,67.1,4,974.0,70.0,24.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,0600,22.7,67.3,4,976.0,65.0,21.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,0900,22.8,67.6,4,976.0,65.0,21.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,1200,22.9,68.0,4,976.0,65.0,21.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,1500,23.1,68.3,4,976.0,65.0,21.0,VSCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,1800,23.3,68.6,-,980.0,60.0,18.0,SCS,,,,,,,,
2023-06-15,202303,AS,BIPARJOY,2100,23.4,68.9,-,982.0,50.0,12.0,SCS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,0000,23.4,69.2,-,978.0,50.0,12.0,SCS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,0300,23.5,69.5,-,978.0,45.0,10.0,CS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,0600,23.7,69.8,-,980.0,40.0,8.0,CS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,0900,23.9,70.0,-,984.0,40.0,8.0,CS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,1200,24.2,70.3,-,986.0,35.0,7.0,CS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,1500,24.5,70.7,-,987.0,35.0,6.0,CS,,,,,,,,
2023-06-16,202303,AS,BIPARJOY,1800,24.6,70.9,-,988.0,30.0,4.0,DD,,,,,,,,
2023-06-17,202303,AS,BIPARJOY,0000,24.7,71.2,-,988.0,30.0,4.0,DD,,,,,,,,
2023-06-17,202303,AS,BIPARJOY,0300,25,71.5,-,988.0,30.0,4.0,DD,,,,,,,,
2023-06-17,202303,AS,BIPARJOY,0600,25.3,71.9,-,989.0,30.0,4.0,DD,,,,,,,,
2023-06-17,202303,AS,BIPARJOY,1200,25.6,72.5,-,990.0,25.0,3.0,D,,,,,,,,
2023-06-17,202303,AS,BIPARJOY,1800,25.8,72.8,-,991.0,25.0,3.0,D,,,,,,,,
2023-06-18,202303,AS,BIPARJOY,0000,26,73.3,-,991.0,25.0,3.0,D,,,,,,,,
2023-06-18,202303,AS,BIPARJOY,0300,26.2,73.8,-,992.0,25.0,3.0,D,,,,,,,,
2023-06-18,202303,AS,BIPARJOY,0600,26.3,74.0,-,994.0,25.0,3.0,D,,,,,,,,
2023-06-18,202303,AS,BIPARJOY,1200,26.3,74.7,-,995.0,20.0,3.0,D,,,,,,,,
2023-06-18,202303,AS,BIPARJOY,1800,26.3,75.2,-,995.0,20.0,3.0,D,,,,,,,,
2023-06-19,202303,AS,BIPARJOY,0000,26.3,76.0,-,995.0,20.0,3.0,D,,,,,,,,
2023-09-30,202305,AS,,0300,15.9,72.8,1.5,1002.0,25.0,4.0,D,,,,,,,,
2023-09-30,202305,AS,,0600,16.4,73.1,1.5,1002.0,25.0,4.0,D,,,,,,,,
2023-09-30,202305,AS,,1200,16.6,73.2,1.5,1002.0,25.0,4.0,D,,,,,,,,
2023-09-30,202305,AS,,1800,16.8,73.5,1.5,1002.0,25.0,4.0,D,,,,,,,,
2023-10-01,202305,AS,,0000,17,74.0,-,1003.0,25.0,3.0,D,,,,,,,,
2023-10-20,202306,AS,TEJ,0300,9.3,61.7,1.5,1004.0,25.0,4.0,D,,,,,,,,
2023-10-20,202306,AS,TEJ,0600,9.3,61.5,1.5,1004.0,25.0,4.0,D,,,,,,,,
2023-10-20,202306,AS,TEJ,1200,9.4,61.3,2,1003.0,30.0,5.0,DD,,,,,,,,
